model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
vit_b_32,encoder,2391238.913101541,2391239.877937819,2391238.9313597,2391239.473289332,2391239.473289544,2391239.784812268,2391239.784900813,2391239.821546979,2391238.942659051,2391239.130272491,2391239.821634386,2391239.877828296,
vit_b_32,heads,2391238.913103805,2391239.878779386,2391239.784995888,2391239.794119591,2391239.794119779,2391239.801102189,2391239.822524347,2391239.82603323,,,2391239.877868901,2391239.878744869,
vit_l_16,conv_proj,2391240.371706788,2391240.398872688,2391240.371976575,2391240.379046289,2391240.37904654,2391240.379058147,2391240.379125883,2391240.390683483,,,2391240.390712023,2391240.398821664,
vit_l_16,class_token,2391240.371720946,2391240.399032024,2391240.379165651,2391240.379298468,2391240.379298673,2391240.379305185,2391240.390813808,2391240.390815952,,,2391240.398838741,2391240.399012382,
vit_l_16,encoder,2391240.371724147,2391243.846953935,2391240.379385673,2391242.299726075,2391242.29972629,2391243.420127853,2391243.42027151,2391243.539658878,2391240.39189619,2391240.945088485,2391243.539810082,2391243.846791535,
vit_l_16,heads,2391240.371727017,2391243.848708058,2391243.420521271,2391243.432109202,2391243.432109463,2391243.440488475,2391243.541244615,2391243.545661524,,,2391243.846848675,2391243.848660166,
vit_b_32,conv_proj,2391245.168677499,2391245.20595722,2391245.168962572,2391245.187977847,2391245.187978062,2391245.187990245,2391245.188060045,2391245.196510704,,,2391245.196545212,2391245.205886506,
vit_b_32,class_token,2391245.168691041,2391245.20629516,2391245.188094574,2391245.188235556,2391245.188235739,2391245.188242166,2391245.196655376,2391245.196657543,,,2391245.205910421,2391245.206271223,
vit_b_32,encoder,2391245.168694427,2391246.058353398,2391245.188345992,2391245.638900173,2391245.638900338,2391245.950457825,2391245.950582807,2391245.986557728,2391245.19773785,2391245.38351048,2391245.986627193,2391246.058246906,
vit_b_32,heads,2391245.168697083,2391246.059366278,2391245.9506689,2391245.957515866,2391245.957516164,2391245.964613549,2391245.987421316,2391245.990771751,,,2391246.058277046,2391246.059339891,
vit_b_32,conv_proj,2391246.49383942,2391246.529688314,2391246.494039669,2391246.513322526,2391246.513322757,2391246.513334383,2391246.51340361,2391246.522393959,,,2391246.522421552,2391246.529640741,
vit_b_32,class_token,2391246.493851042,2391246.529830876,2391246.513452761,2391246.513607192,2391246.513607391,2391246.513613911,2391246.522583566,2391246.522585734,,,2391246.529658032,2391246.529810079,
vit_b_32,encoder,2391246.493854312,2391247.479239043,2391246.513711493,2391247.055508949,2391247.055509303,2391247.372215383,2391247.372352756,2391247.408763639,2391246.52366431,2391246.710341583,2391247.408850038,2391247.479109964,
vit_b_32,heads,2391246.493856914,2391247.48016051,2391247.372456682,2391247.381537458,2391247.381537666,2391247.388356385,2391247.409651264,2391247.41318603,,,2391247.479150415,2391247.480124005,
vit_b_32,conv_proj,2391247.938015688,2391247.974599032,2391247.938331637,2391247.958082095,2391247.958082431,2391247.958094727,2391247.958162233,2391247.965527651,,,2391247.965562374,2391247.974418136,
vit_b_32,class_token,2391247.938028754,2391247.974835633,2391247.958199994,2391247.958334231,2391247.958334431,2391247.958340416,2391247.965675328,2391247.965677593,,,2391247.974441788,2391247.974811814,
vit_b_32,encoder,2391247.938031669,2391248.835252826,2391247.958414669,2391248.410698809,2391248.410698997,2391248.722627639,2391248.722722782,2391248.759374504,2391247.966757154,2391248.14530234,2391248.759462409,2391248.83510972,
vit_b_32,heads,2391247.938033784,2391248.836275726,2391248.722886379,2391248.729962504,2391248.729963773,2391248.73727145,2391248.760373204,2391248.764157791,,,2391248.835167172,2391248.836230336,
vit_b_32,conv_proj,2391249.256366327,2391249.294519934,2391249.256669635,2391249.276839716,2391249.276839992,2391249.276851631,2391249.276918898,2391249.286687407,,,2391249.286716518,2391249.294457434,
vit_b_32,class_token,2391249.256380773,2391249.294733201,2391249.276953486,2391249.277083515,2391249.277083727,2391249.277089567,2391249.286828374,2391249.286830425,,,2391249.294477946,2391249.294711114,
vit_b_32,encoder,2391249.256383961,2391250.2299592,2391249.277160815,2391249.808951491,2391249.80895169,2391250.120289645,2391250.120424952,2391250.157510324,2391249.287907195,2391249.471564934,2391250.157601387,2391250.229824665,
vit_b_32,heads,2391249.25638675,2391250.230887906,2391250.120590388,2391250.129130347,2391250.129130579,2391250.136159319,2391250.158388092,2391250.161964067,,,2391250.229875062,2391250.230847719,
vit_l_16,conv_proj,2391250.700052081,2391250.721977765,2391250.700356847,2391250.708819097,2391250.708819367,2391250.70883139,2391250.708901265,2391250.713889886,,,2391250.713925814,2391250.721928445,
vit_l_16,class_token,2391250.70006449,2391250.72214063,2391250.708945887,2391250.709094836,2391250.709095079,2391250.709104769,2391250.714060405,2391250.714062834,,,2391250.721944589,2391250.722112357,
vit_l_16,encoder,2391250.7000675,2391254.190762442,2391250.70919727,2391252.628288322,2391252.628288493,2391253.738624413,2391253.738771948,2391253.860291692,2391250.715138822,2391251.34891389,2391253.860400201,2391254.190662929,
vit_l_16,heads,2391250.700069641,2391254.192544806,2391253.738910983,2391253.750267496,2391253.750268776,2391253.759750362,2391253.864968439,2391253.867913651,,,2391254.19070042,2391254.192501243,
vit_b_32,conv_proj,2391255.582287358,2391255.621694789,2391255.582535625,2391255.601098,2391255.601098246,2391255.601110041,2391255.601177204,2391255.610430236,,,2391255.610465776,2391255.621516517,
vit_b_32,class_token,2391255.582298714,2391255.622023368,2391255.601216668,2391255.601378715,2391255.601378898,2391255.601385265,2391255.610573487,2391255.610575704,,,2391255.621537191,2391255.62199901,
vit_b_32,encoder,2391255.582301419,2391256.560385729,2391255.601469827,2391256.138295537,2391256.138295763,2391256.449604741,2391256.44972302,2391256.486247548,2391255.611659045,2391255.712364738,2391256.486338177,2391256.560245941,
vit_b_32,heads,2391255.582303455,2391256.561344899,2391256.449832014,2391256.45927317,2391256.459273363,2391256.465998738,2391256.487164301,2391256.4909655,,,2391256.560302835,2391256.561298712,
vit_l_16,conv_proj,2391256.997021741,2391257.01844478,2391256.997391312,2391257.005516526,2391257.005516751,2391257.005532508,2391257.005613771,2391257.010102444,,,2391257.010167033,2391257.018368699,
vit_l_16,class_token,2391256.997037673,2391257.018760031,2391257.005665822,2391257.005833949,2391257.005834152,2391257.005840446,2391257.010130949,2391257.010132603,,,2391257.018401537,2391257.018735831,
vit_l_16,encoder,2391256.997040779,2391260.490535551,2391257.005945546,2391258.924638547,2391258.924638946,2391260.032202227,2391260.032341672,2391260.157343293,2391257.011204588,2391257.636963972,2391260.157454339,2391260.490441075,
vit_l_16,heads,2391256.997043263,2391260.492154976,2391260.032593166,2391260.042759501,2391260.042759616,2391260.050406588,2391260.164163355,2391260.1678965,,,2391260.490476524,2391260.492119139,
vit_b_32,conv_proj,2391261.983584658,2391262.018346239,2391261.983874102,2391262.00151828,2391262.001518558,2391262.001530437,2391262.00160636,2391262.009800707,,,2391262.009830649,2391262.018279124,
vit_b_32,class_token,2391261.983596533,2391262.018525043,2391262.001645458,2391262.001794866,2391262.001795055,2391262.001800499,2391262.009945585,2391262.009947728,,,2391262.018302176,2391262.018506058,
vit_b_32,encoder,2391261.983599233,2391262.856772145,2391262.001893915,2391262.453872434,2391262.453872635,2391262.765603038,2391262.765715712,2391262.802495042,2391262.011024939,2391262.19549893,2391262.802573526,2391262.856654915,
vit_b_32,heads,2391261.983601452,2391262.857620473,2391262.765803206,2391262.772979731,2391262.772979999,2391262.780217093,2391262.803430292,2391262.806849808,,,2391262.856694342,2391262.857563285,
vit_b_32,conv_proj,2391263.247926398,2391263.283597697,2391263.248269757,2391263.265759205,2391263.265759467,2391263.265771826,2391263.265850174,2391263.275969889,,,2391263.276030421,2391263.283538404,
vit_b_32,class_token,2391263.247938748,2391263.283784232,2391263.26589577,2391263.26605659,2391263.266056795,2391263.266062874,2391263.276158067,2391263.276160318,,,2391263.283560728,2391263.283765064,
vit_b_32,encoder,2391263.24794238,2391264.250148885,2391263.266163403,2391263.847035664,2391263.84703589,2391264.158304053,2391264.158389234,2391264.195548469,2391263.277239177,2391263.479769111,2391264.195647745,2391264.250018008,
vit_b_32,heads,2391263.247945014,2391264.251025213,2391264.158481697,2391264.167645295,2391264.167645473,2391264.174085861,2391264.196564988,2391264.200056255,,,2391264.250066937,2391264.250978253,
vit_b_32,conv_proj,2391264.764504624,2391264.802082186,2391264.764802948,2391264.785521576,2391264.785521772,2391264.785533852,2391264.785610609,2391264.794182638,,,2391264.794213006,2391264.802015928,
vit_b_32,class_token,2391264.764516999,2391264.802243052,2391264.785646618,2391264.785772923,2391264.785773132,2391264.785778651,2391264.794324315,2391264.794326557,,,2391264.802043975,2391264.802225234,
vit_b_32,encoder,2391264.764519693,2391265.649171184,2391264.785853167,2391265.234843693,2391265.2348439,2391265.546367543,2391265.546487649,2391265.583651119,2391264.795403746,2391264.961995973,2391265.583763454,2391265.649066937,
vit_b_32,heads,2391264.764521704,2391265.6501453,2391265.54666255,2391265.553629646,2391265.553634032,2391265.560388748,2391265.584475726,2391265.587847433,,,2391265.649103278,2391265.650108131,
vit_l_16,conv_proj,2391266.12557171,2391266.148842203,2391266.12586178,2391266.134047013,2391266.134047267,2391266.134059174,2391266.1341211,2391266.140785596,,,2391266.140805464,2391266.148734996,
vit_l_16,class_token,2391266.125583217,2391266.149082277,2391266.134176805,2391266.134330136,2391266.134330376,2391266.134337321,2391266.140914142,2391266.14091616,,,2391266.148755928,2391266.149058022,
vit_l_16,encoder,2391266.125585885,2391269.795565873,2391266.134514426,2391268.206224902,2391268.206225089,2391269.340352571,2391269.340459223,2391269.475538109,2391266.141988327,2391266.88409321,2391269.475640554,2391269.795467473,
vit_l_16,heads,2391266.125587923,2391269.797330405,2391269.340705734,2391269.354123304,2391269.35412489,2391269.363945475,2391269.476980141,2391269.481565799,,,2391269.795505645,2391269.797284174,
vit_b_32,conv_proj,2391271.691321639,2391271.728631487,2391271.691582402,2391271.710269263,2391271.710269551,2391271.710281928,2391271.710350583,2391271.720624697,,,2391271.720655505,2391271.728493456,
vit_b_32,class_token,2391271.691331181,2391271.728807663,2391271.710395598,2391271.710549793,2391271.710549987,2391271.710555788,2391271.720778437,2391271.720780714,,,2391271.728513647,2391271.728782456,
vit_b_32,encoder,2391271.691334097,2391272.722229874,2391271.710651494,2391272.277119917,2391272.277120198,2391272.590776479,2391272.590946824,2391272.653956323,2391271.721867753,2391271.954396379,2391272.654073116,2391272.722088179,
vit_b_32,heads,2391271.691336589,2391272.723228902,2391272.591223397,2391272.599013909,2391272.599014213,2391272.604223977,2391272.654989033,2391272.657857215,,,2391272.722141597,2391272.723167074,
vit_l_16,conv_proj,2391273.189275102,2391273.216670376,2391273.189553145,2391273.197114896,2391273.19711515,2391273.197129795,2391273.197238108,2391273.208548452,,,2391273.208569635,2391273.216605882,
vit_l_16,class_token,2391273.189286267,2391273.21682852,2391273.197281327,2391273.197427686,2391273.197427883,2391273.197434676,2391273.20877858,2391273.208780681,,,2391273.216639928,2391273.216801955,
vit_l_16,encoder,2391273.189289217,2391276.675269524,2391273.197535713,2391275.126960928,2391275.126961103,2391276.231479714,2391276.231633891,2391276.356597865,2391273.209851056,2391273.845414305,2391276.356745856,2391276.675198802,
vit_l_16,heads,2391273.189291453,2391276.676925846,2391276.231865378,2391276.244324753,2391276.244325012,2391276.254213037,2391276.36340512,2391276.367275628,,,2391276.675227603,2391276.676899032,
vit_l_16,conv_proj,2391278.052679361,2391278.081023796,2391278.052972134,2391278.060975176,2391278.0609755,2391278.06098814,2391278.06106539,2391278.074091181,,,2391278.074113227,2391278.080973825,
vit_l_16,class_token,2391278.05268884,2391278.081175472,2391278.061109723,2391278.061263809,2391278.061263991,2391278.061270609,2391278.074249518,2391278.074251469,,,2391278.080991427,2391278.081156337,
vit_l_16,encoder,2391278.052691437,2391281.509157681,2391278.061364208,2391279.984513681,2391279.984513849,2391281.087290718,2391281.087395674,2391281.21531398,2391278.075323728,2391278.709735131,2391281.215418592,2391281.509050148,
vit_l_16,heads,2391278.052693459,2391281.510714498,2391281.087637071,2391281.1003149,2391281.100315172,2391281.110181662,2391281.220307265,2391281.22363138,,,2391281.509091198,2391281.510669217,
vit_l_16,conv_proj,2391282.853118943,2391282.874900019,2391282.853517603,2391282.861392049,2391282.861392385,2391282.861410397,2391282.861497365,2391282.866849259,,,2391282.866891372,2391282.87484059,
vit_l_16,class_token,2391282.85313367,2391282.875069304,2391282.861572096,2391282.861761307,2391282.861761496,2391282.86176845,2391282.867028763,2391282.867030968,,,2391282.874864655,2391282.875042113,
vit_l_16,encoder,2391282.853136725,2391286.428219182,2391282.861881348,2391284.840220737,2391284.840220994,2391285.966778635,2391285.966938112,2391286.106854239,2391282.868111191,2391283.508843403,2391286.106977769,2391286.428102207,
vit_l_16,heads,2391282.853138865,2391286.430033583,2391285.967204459,2391285.978697597,2391285.978697817,2391285.984969479,2391286.112778657,2391286.115745985,,,2391286.428143539,2391286.429986222,
vit_b_32,conv_proj,2391287.787013313,2391287.826000759,2391287.787344527,2391287.805308702,2391287.805309013,2391287.805320838,2391287.805397092,2391287.817614714,,,2391287.817651993,2391287.825928836,
vit_b_32,class_token,2391287.78702471,2391287.826394454,2391287.805432815,2391287.805600241,2391287.805600432,2391287.805606296,2391287.817773168,2391287.817775449,,,2391287.825952114,2391287.826365948,
vit_b_32,encoder,2391287.787027521,2391288.761404948,2391287.805671458,2391288.341965679,2391288.34196587,2391288.65376875,2391288.653852181,2391288.690203864,2391287.818852049,2391288.037136926,2391288.690293503,2391288.761297591,
vit_b_32,heads,2391287.787029835,2391288.762294272,2391288.653945528,2391288.662491082,2391288.662491385,2391288.668919503,2391288.695828521,2391288.699179915,,,2391288.761336515,2391288.762239555,
vit_b_32,conv_proj,2391289.312366729,2391289.350891657,2391289.312590564,2391289.333447869,2391289.333448095,2391289.333460363,2391289.333533895,2391289.341143347,,,2391289.341173346,2391289.350831532,
vit_b_32,class_token,2391289.312379847,2391289.351080444,2391289.333574715,2391289.333718841,2391289.333719031,2391289.333725015,2391289.341308026,2391289.341310171,,,2391289.350853495,2391289.351053927,
vit_b_32,encoder,2391289.312383621,2391290.262151721,2391289.333804089,2391289.853335729,2391289.853335921,2391290.164616609,2391290.164719674,2391290.200910183,2391289.342381655,2391289.530736204,2391290.201003935,2391290.262044176,
vit_b_32,heads,2391289.31238653,2391290.262933081,2391290.164890738,2391290.171114701,2391290.171114931,2391290.177973156,2391290.202045024,2391290.205569398,,,2391290.262082249,2391290.262885891,
